Acrobolbus	Acrobolbaceae	genus	顶苞苔属
Calypogeia	Calypogeiaceae	genus	护蒴苔属
Metacalypogeia	Calypogeiaceae	genus	假护蒴苔属
Mnioloma	Calypogeiaceae	genus	疣胞苔属
Sanguisorbeae	Rosoideae	tribus	地榆族
Exochordeae	Amygdaloideae	tribus	白鹃梅族
Kerrieae	Amygdaloideae	tribus	棣棠族
Sorbarieae	Amygdaloideae	tribus	珍珠梅族
Spiraeeae	Amygdaloideae	tribus	绣线菊族
Fallugia	Colurieae	genus	飞羽木属
Himalacodon	Campanulaceae	genus	须弥参属
Sideroxylon	Sapotaceae	genus	铁榄属
Lehmannia(植物)	Lamiaceae	genus	绵毛烟草属
Fridericia(植物)	Bignoniaceae	genus	棱盂藤属
Ptilidium	Ptilidiaceae	genus	毛叶苔属
Dryobalanops	Dipterocarpoideae	genus	冰片香属
Chengiopanax	Schefflerieae	genus	人參木屬
Schefflerieae	Aralioideae	tribus	鵝掌柴族
Didymosperma	Arecaceae	genus	双籽棕属
Obtusochara	Characeae	genus	钝头轮藻属
Collinia	Arecaceae	genus	袖珍椰属
Nipponanthemum	Asteraceae	genus	日本滨菊属
Boltonia	Asteraceae	genus	偶雏菊属
Nesogenes	Orobanchaceae	genus	洋马齿属
Camphora	Cinnamomeae	genus	樟属
Byrsonima	Malpighiaceae	genus	金匙木属
Scirpoides	Cyperaceae	genus	球藨草属
Xerophyllum	Xerophylleae	genus	旱叶百合属
Xerophylleae	Melanthiaceae	tribus	旱叶百合族
Peraceae	Malpighiales	familia	蚌壳木科
Vincetoxicum	Asclepiadeae	genus	白前属
Asclepiadeae	Asclepiadoideae	tribus	马利筋族
Dasiphora	Rosaceae	genus	金露梅属
Drymocallis	Rosaceae	genus	石陵菜属
Centroplacaceae	Malpighiales	familia	安神木科
Lihengia	Asteraceae	genus	李恒菊属
Menisciopsis	Thelypteridaceae	genus	红新月蕨属
Parainvolucrella	Rubiaceae	genus	拟合叶耳草属
Shoubiaonia	Amaryllidaceae	genus	守标蒜属
Tongpeia	Bambusoideae	genus	同培竹属
Allaeanthus	Moraceae	genus	落叶花桑属
Frangula	Rhamneae	genus	裸芽鼠李属
Pertyoideae	Asteraceae	subfamilia	帚菊亞科
Pertyeae	Pertyoideae	tribus	帚菊亞科
Zoopsis	Zoopsidoideae	genus	虫叶苔属
Plerandra	Aralioideae	genus	洋鹅掌柴属
Alstonieae	Rauvolfioideae	tribus	鸡骨常山族
Gymnarrhenoideae	Asteraceae	tribus	異頭菊亞科
Camonea	Convolvulaceae	genus	茉栾藤属
Distimake	Convolvulaceae	genus	萼龙藤属
Alkekengi	Physaleae	genus	酸浆
Heteropolygonatum	Nolinoideae	genus	异黄精属
Xerochrysum	Gnaphalieae	genus	蜡菊属
Cyanthillium	Cichorioideae	genus	夜香牛属
Xanthocyparis	Cupressaceae	genus	越南黄金柏
Sinopora	Lauraceae	genus	孔药楠
Danxiaorchis	Yoaniinae	genus	丹霞兰属
Microsporaceae	Sphaeropleales	familia	微孢藻科
Microspora (藻类)	Microsporaceae	genus	微孢藻属
Afrothismia	Burmanniaceae	genus	水玉爵属
Haplothismia	Burmanniaceae	genus	簇玉杯属
Lophiola	Nartheciaceae	genus	绒金花属
Metanarthecium	Nartheciaceae	genus	芒兰属
Nietneria	Nartheciaceae	genus	伞金花属
Tiputinia	Burmanniaceae	genus	旋玉杯属
Hsuehochloa	Arundinarieae	genus	纪如竹属
Passerina (植物)	Thymelaeaceae	genus	雀瑞香属
Paeonia sect. Moutan	Paeonia	sectio	牡丹组
Petiveriaceae	Caryophyllales	familia	蒜香草科
Hippocrateoideae	Celastraceae	subfamilia	翅子藤亚科
Echinocodon	Campanulaceae	genus	刺萼参
Koeberlinia	Koeberliniaceae	genus	刺枝树科
Ticodendron	Ticodendraceae	genus	太果木科
Digitacalia	Asteraceae	genus	指蟹甲属
Roldana	Asteraceae	genus	伞蟹甲属
Cacaliopsis	Asteraceae	genus	类蟹甲属
Tetradymia	Asteraceae	genus	四蟹甲属
Lepidospartum	Asteraceae	genus	帚蟹甲属
Paracalia	Asteraceae	genus	藤蟹甲属
Papuacalia	Asteraceae	genus	粉蟹甲属
Pentacalia	Asteraceae	genus	五蟹甲属
Monticalia	Asteraceae	genus	山蟹甲属
Adenostyles	Asteraceae	genus	欧蟹甲属
Pojarkovia	Asteraceae	genus	白蟹甲属
Maclurodendron	Rutaceae	genus	贡甲属
Nasa	Loasaceae	genus	囊刺莲属
Amblyanthus	Primulaceae	genus	锥药金牛属
Tsaiodendron	Euphorbiaceae	genus	希陶木属
Callipeltis	Rubiaceae	genus	盾苞茜属
Trachoma	Orchidaceae	genus	短头兰属
Leptosira	Leptosiraceae	genus	细链藻属
Leptosiraceae	Chlorellales	familia	细链藻科
Pleopeltis	Polypodiaceae	genus	多盾蕨属
Japonicalia	Asteraceae	genus	笠蟹甲属
Tmesipteris	Psilotaceae	genus	梅溪蕨属
Rhachidosoraceae	Polypodiales	familia	轴果蕨属
Odontosoria	Lindsaeaceae	genus	乌蕨属
Actiniopteris	Pteridaceae	genus	眉刷蕨属
Jamesonia	Pteridaceae	genus	天梯蕨属
Paraceterach	Pteridaceae	genus	金毛裸蕨属
Hiya	Dennstaedtiaceae	genus	卫蕨属
Xanthostemon	Myrtaceae	genus	金缨木属
Gethyllis	Amaryllidaceae	genus	香果石蒜属
Acanthopale	Acanthaceae	genus	鹃芦莉属
Tiganophyton	Tiganophytaceae	genus	球枝木属
Tiganophytaceae	Brassicales	familia	球枝木属
Acanthostachys	Bromeliaceae	genus	刺穗凤梨属
Diplycosia	Ericaceae	genus	簇白珠属
Actinostephanus	Gesneriaceae	genus	辐冠苣苔属
Lirianthe	Magnoliaceae	genus	长喙木兰属
Parahellenia	Costaceae	genus	地莴笋花属
Polypleurum	Podostemaceae	genus	叉瀑草属
Michaelmoelleria	Gesneriaceae	genus	折筒苣苔属
Litostigma	Gesneriaceae	genus	凹柱苣苔属
Huchimingia	Fabaceae	genus	启明豆属
Henckelia	Gesneriaceae	genus	汉克苣苔属
Amblyanthopsis	Primulaceae	genus	靠药金牛属
Afrocayratia	Vitaceae	genus	苦蔹莓属
Fenghwaia	Rhamnaceae	genus	封怀木属
Deinostigma	Gesneriaceae	genus	奇柱苣苔属
Ichtyoselmis	Papaveraceae	genus	黄药属
Laobambos	Poaceae	genus	老挝竹属
Peponium	Cucurbitaceae	genus	悦猴瓜属
Rouxopteris	Gleicheniaceae	genus	凤羽里白属
Chamaelirium	Melanthiaceae	genus	仙杖花属
Haematocarpus	Menispermaceae	genus	血果藤属
Biermannia	Orchidaceae	genus	胼胝兰属
Wightiaceae	Lamiales	familia	美丽桐属
Megaceros	Dendrocerotaceae	genus	大角苔属
Wuodendron	Annonaceae	genus	征镒木属
Trivalvaria	Annonaceae	genus	海岛木属
Alseodaphnopsis	Lauraceae	genus	北油丹属
Sidastrum	Malvaceae	genus	沙稔属
Buxbaumia	Buxbaumiaceae	genus	烟杆藓属
Siparuna	Siparunaceae	genus	坛罐花属
Couma	Apocynaceae	genus	牛奶木属
Bagassa	Moraceae	genus	乳桑属
Anthospermopsis	Rubiaceae	genus	基裂蚤茜属
Planchonia	Lecythidaceae	genus	棠玉蕊属
Brosimum	Moraceae	genus	玛雅果属
Pseudospondias	Anacardiaceae	genus	假槟榔青属
Scaphium	Malvaceae	genus	胖大海属
Adelonema	Philodendreae	genus	刺团芋属
Aglaodorum	Aglaonemateae	genus	长柄万年青属
Aglaonemateae	Philodendroideae	tribus	广东万年青族
Lagokarpos	Angiosperms	genus	兔耳果属
Taeniopteris	Crossozamiaceae	genus	带羊齿属
Crossozamiaceae	Cycadales	familia	泽米铁科
Hylocomium	Hylocomiaceae	genus	塔藓属
Leptohymenium	Hylocomiaceae	genus	薄膜藓属
Bruchia	Bruchiaceae	genus	小烛藓属
Leratia	Orthotrichaceae	genus	疣毛藓属
Lindbergia	Leskeaceae	genus	细枝藓属
Pseudoparaphysanthus	Neckeraceae	genus	拟边藓属
Spicantopsis	Blechnaceae	genus	狮头蕨属
Trimerophytaceae	Trimerophytales	familia	三列蕨科
Cymbalaria	Plantaginaceae	genus	蔓柳穿鱼属
Acianthinae	Diurideae	subtribus	针花兰亚族
Pleurothallidinae	Epidendreae	subtribus	腋花兰亚族
Polyalthiopsis	Annonaceae	genus	疣叶木属
Koyamasia	Asteraceae	genus	距格菊属
Struchium	Asteraceae	genus	婴带菊属
Luma (植物)	Myrteae	genus	龙袍木属
Cyrtopodium	Orchidaceae	genus	弯足兰属
Bulbine	Asphodeloideae	genus	须尾草属
Geostachys	Zingiberaceae	genus	地穗姜属
Eschweilera	Lecythidaceae	genus	旋玉蕊属
Helietta	Rutaceae	genus	槭簪木属
Specklinia	Orchidaceae	genus	帽花兰属
Banisteriopsis	Malpighiaceae	genus	通灵藤属
Petalidium	Acanthaceae	genus	瓣苞蓝属
Austronea	Asparagaceae	genus	南海葱属
Brachypterum	Fabaceae	genus	短翅鱼藤属
Benkara	Rubiaceae	genus	鸡爪簕属
Acanthosphaera (藻类)	Chlorellaceae	genus	粗刺藻属
Bisnaga	Cactaceae	genus	日出球属
Zamites	Cycadales	genus	拟查米亚属
Cladophlebis	Osmundaceae	genus	枝脉蕨属
Miehea	Hylocomiaceae	genus	喜马拉雅拟褶叶藓属
Chrozophoreae	Acalyphoideae	tribus	沙戟族
Diplophyllum	Scapaniaceae	genus	折叶苔属
Peraphyllum	Malinae	genus	榴棠属
Chaptalia	Asteraceae	genus	阳帽菊属
Caryophylloideae	Caryophyllaceae	subfamilia	石竹亚科
Sileneae	Caryophylloideae	tribus	蝇子草族
Tarchonanthus	Asteraceae	genus	棉果菊属
Caryophylleae	Caryophylloideae	tribus	石竹族
Oxylaena	Gnaphalieae	genus	针状鼠麹木属
Asparageae	Asparagoideae	tribus	天门冬族
Memecyloideae	Melastomataceae	subfamilia	穀木亞科
Disterigma	Ericaceae	genus	拟越橘属
Dyckia	Bromeliaceae	genus	雀舌兰属
Dryopterideae	Dryopteridaceae	tribus	鳞毛蕨族
Aristolochieae	Aristolochioideae	tribus	馬兜鈴族
Oleoideae	Oleaceae	subfamilia	木樨亚科
Stoebe	Asteraceae	genus	帚鼠曲属
Levieria	Monimiaceae	genus	折盘桂属
Ammineae	Apioideae	tribus	阿米芹族
Carinae	Ammineae	subtribus	葛缕子亚族
Hydrangeeae	Hydrangeoideae	tribus	绣球族
Weisiopsis	Pottiaceae	genus	小墙藓属
Alloschemone	Monstereae	genus	羽叶藤芋属
Appertiella	Anacharidoideae	genus	团花藻属
Anacharidoideae	Hydrocharitaceae	subfamilia	水蕴藻亚科
Typhonodorum	Peltandreae	genus	暴风芋属
Peltandreae	Aroideae	tribus	箭叶芋族
Rhodospatha	Monstereae	genus	红苞芋属
Holochlamys	Spathiphylleae	genus	枯苞芋属
Stenospermation	Monstereae	genus	厚叶芋属
Heteropsis (植物)	Heteropsideae	genus	贴柄芋属
Heteropsideae	Monsteroideae	tribus	贴柄芋族
Zomicarpa	Caladieae	genus	蟒芋属
Zomicarpella	Caladieae	genus	匍蟒芋属
Asterostigma	Spathicarpeae	genus	星柱芋属
Spathicarpeae	Philodendroideae	tribus	青荚芋族
Orontium	Orontioideae	genus	水金杖属
Wolffiella	Lemnoideae	genus	泥萍属
Urospatha	Lasioideae	genus	尾苞芋属
Vietnamocasia	Colocasieae	genus	越南芋属
Ulearum	Caladieae	genus	匍彩芋属
Folioceros	Anthocerotaceae	genus	褐角苔属
Flindersioideae	Rutaceae	subfamilia	巨盘木亚科
Didymocarpeae	Cyrtandroideae	tribus	长蒴苣苔族
Cyrtandroideae	Gesneriaceae	subfamilia	苦苣苔亚科
Staphyleoideae	Staphyleaceae	subfamilia	省沽油亚科
Wahlenbergieae	Campanuloideae	tribus	蓝花参族
Campanuloideae	Campanulaceae	subfamilia	风铃草亚科
Gorgonidium	Spathicarpeae	genus	蛇发芋属
Theriophonum	Areae	genus	兔耳芋属
Berberidinae	Berberideae	subtribus	小檗亚族
Berberideae	Berberidoideae	tribus	小檗族
Berberidoideae	Berberidaceae	subfamilia	小檗亚科
Hilliella	Brassicaceae	genus	泡果荠属
Frullania	Frullaniaceae	genus	耳叶苔属
Bognera	Araceae	genus	双鳞芋属
Ambrosina	Arisareae	genus	小囊芋属
Arisareae	Aroideae	tribus	弯棒芋族
Anchomanes	Aglaonemateae	genus	巨伞芋属
Philodendroideae	Araceae	subfamilia	喜林芋亚科
Ariopsis (植物)	Colocasieae	genus	盾叶芋属
Arophyton	Peltandreae	genus	林岩芋属
Taccarum	Spathicarpeae	genus	篷船芋属
Spathicarpa	Spathicarpeae	genus	青荚芋属
Spathantheum	Spathicarpeae	genus	美梳芋属
Protarum	Colocasieae	genus	趾叶芋属
Schismatoglottideae	Schismatoglottidoideae	tribus	落檐族
Aridarum	Schismatoglottideae	genus	柳叶榕属
Schismatoglottidoideae	Araceae	subfamilia	落檐亚科
Arisarum	Arisareae	genus	鼠尾南星属
Bucephalandra	Araceae	genus	辣椒榕属
Callopsis	Zantedeschieae	genus	丽白芋属
Zantedeschieae	Philodendroideae	tribus	马蹄莲族
Carlephyton	Peltandreae	genus	灰岩芋属
Cercestis	Culcasieae	genus	鞭藤芋属
Culcasieae	Philodendroideae	tribus	香藤芋族
Chlorospatha	Caladieae	genus	绿苞芋属
Colletogyne	Peltandreae	genus	斑岩芋属
Culcasia	Culcasieae	genus	香藤芋属
Dracunculus(植物)	Areae	genus	紫花海芋属
Eminium	Areae	genus	黑花天南星属
Filarum	Caladieae	genus	线蕊芋属
Furtadoa	Philodendreae	genus	水石芋属
Gearum	Spathicarpeae	genus	流芳芋属
Helicodiceros	Areae	genus	白星海芋属
Heteroaridarum	Schismatoglottideae	genus	异蕊落檐属
Anaphyllopsis	Lasioideae	genus	孔旋芋属
Hottarum	Schismatoglottideae	genus	楔药宿檐属
Jasarum	Caladieae	genus	黑水芋属
Lagenandra	Cryptocoryneae	genus	瓶苞芋属
Cryptocoryneae	Schismatoglottidoideae	tribus	隐棒花族
Mangonia	Spathicarpeae	genus	小苞芋属
Montrichardia	Aroideae	genus	溪边芋属
Nephthytis	Aglaonemateae	genus	绿菲芋属
Peltandra	Peltandreae	genus	箭叶芋属
Phymatarum	Schismatoglottideae	genus	角药落檐属
Piptospatha	Schismatoglottideae	genus	芋榕属
Nephthytideae	Aroideae	tribus	拂台芋族
Pseudohydrosme	Nephthytideae	genus	短柄刺芋属
Scaphispatha	Caladieae	genus	展苞芋属
Stylochaeton	Stylochaetoneae	genus	地宝芋属
Stylochaetoneae	Philodendroideae	tribus	囊苞芋族
Synandrospadix	Spathicarpeae	genus	毒虫芋属
Anaphyllum	Philodendreae	genus	旋苞芋属
Dracontioides	Lasioideae	genus	孔叶龙莲属
Dracontium	Lasioideae	genus	龙莲属
Lasimorpha	Lasioideae	genus	拟棘芋属
Podolasia	Lasioideae	genus	细柄刺芋属
Pycnospatha	Lasioideae	genus	羊角芋属
Dielsia	Restionaceae	genus	柱穗灯草属
Apoballis	Schismatoglottideae	genus	宿檐属
Fenestratarum	Schismatoglottideae	genus	线叶落檐属
Monardeae	Lamioideae	tribus	美国薄荷族
Kiewia	Schismatoglottideae	genus	毛花落檐属
Naiadia	Schismatoglottideae	genus	闭果落檐属
Nabalu	Schismatoglottideae	genus	大落檐属
Tawaia	Schismatoglottideae	genus	匙蕊落檐属
Mirbelieae	Faboideae	tribus	菘槐族
Erichsenia	Mirbelieae	genus	钩叶豆属
Mirbelia	Mirbelieae	genus	菘槐属
Fissicalyx	Dalbergieae	genus	鳍果豆属
Amburaneae	Faboideae	tribus	香青豆族
Petaladenium	Amburaneae	genus	坛翼槐属
Fiebrigiella	Dalbergieae	genus	肋合萌属
Disa	Disinae	genus	萼距兰属
Disinae	Orchideae	subtribus	萼距兰亚族
Burnatia	Alismataceae	genus	无瓣泽泻属
Astonia	Alismataceae	genus	刺果泽泻属
Melicocceae	Sapindoideae	tribus	蜜果族
Wiesneria	Alismataceae	genus	穗花泽泻属
Aeranthes	Angraecinae	genus	气花兰属
Angraecinae	Vandeae	subtribus	彗星兰亚族
Albidella	Alismataceae	genus	荇叶慈姑属
Baldellia	Alismataceae	genus	假泽泻属
Damasonium	Alismataceae	genus	星果泽泻属
Echinodorus	Alismataceae	genus	肋果慈姑属
Helanthium	Alismataceae	genus	链剑草属
Limnophyton	Alismataceae	genus	圆果慈姑属
Luronium	Alismataceae	genus	欧泽泻属
Aeridostachya	Eriinae	genus	气穗兰属
Voacanga	Tabernaemontaninae	genus	马铃果属
Tabernaemontaninae	Tabernaemontaneae	subtribus	狗牙花亚族
Tabernaemontaneae	Rauvolfioideae	tribus	狗牙花族
Davidsonia	Cunoniaceae	genus	红椿李属
Cochlospermum	Cochlospermaceae	genus	弯子木属
Hippurideae	Plantaginaceae	tribus	杉叶藻族
Ricciocarpos	Ricciaceae	genus	浮苔属
Sobralieae	Epidendroideae	subtribus	折叶兰亚族
Sobralia	Sobralieae	genus	折叶兰属
Stanhopeinae	Cymbidieae	subtribus	奇唇兰亚族
Aloidendron	Aloeae	genus	树芦荟属
Malaxidinae	Malaxideae	subtribus	小柱兰亚族
Maxillariinae	Cymbidieae	subtribus	腭唇兰亚族
Barkeria	Laeliinae	genus	朱虾兰属
Stelis	Pleurothallidinae	genus	银光兰属
Stenorrhynchos	Spiranthinae	genus	狭喙兰属
Aerangis	Angraecinae	genus	空船兰属
Masdevallia	Pleurothallidinae	genus	尾萼兰属
Encyclia	Laeliinae	genus	围柱兰属
Scaphosepalum	Pleurothallidinae	genus	碗萼兰属
Cyrtochilum	Oncidiinae	genus	凸唇兰属
Leptotes(植物)	Laeliinae	genus	筒叶兰属
Catasetinae	Cymbidieae	subtribus	瓢唇兰亚族
Cycnoches	Catasetinae	genus	天鹅兰属
Bifrenaria	Maxillariinae	genus	双柄兰属
Ada	Oncidiinae	genus	丘茧兰属
Altensteinia	Cranichidinae	genus	贝壳兰属
Amoana	Orchidaceae	genus	歧茧兰属
Arpophyllum	Laeliinae	genus	镰叶兰属
Batemannia	Zygopetalinae	genus	抱婴兰属
Caularthron	Laeliinae	genus	双角兰属
Chaubardia	Zygopetalinae	genus	梳杯兰属
Restrepiella	Pleurothallidinae	genus	蛇头兰属
Pinalia	Podochileae	genus	苹兰属
Jumellea	Angraecinae	genus	矛唇兰属
Trichopilia	Oncidiinae	genus	毛帽兰属
Telipogon	Oncidiinae	genus	毛顶兰属
Catasetum	Catasetinae	genus	龙须兰属
Galeandra	Catasetinae	genus	盔药兰属
Seidenfadenia	Aeridinae	genus	举喙兰属
Rhyncholaelia	Laeliinae	genus	喙丽兰属
Rhynchostele	Oncidiinae	genus	虎斑兰属
Acineta (植物)	Stanhopeinae	genus	固唇兰属
Coryanthes	Stanhopeinae	genus	吊桶兰属
Ansellia	Eulophiinae	genus	豹斑兰属
Marsdenieae	Asclepiadoideae	tribus	牛奶菜族
Cymbidiinae	Cymbidieae	subtribus	蕙兰亚族
Grammatophyllum	Cymbidiinae	genus	斑被兰属
Aplectrum	Calypsoinae	genus	腻根兰属
Bolusiella	Angraecinae	genus	豆鸢兰属
Bonatea (植物)	Orchidinae	genus	凤盔兰属
Sudamerlycaste	Maxillariinae	genus	南捧心兰属
Gilliesieae	Allioideae	tribus	诱蜂韭族
Leucocoryne	Gilliesieae	genus	辉熠花属
Hyacinthoideae	Hyacinthaceae	subfamilia	蓝铃花亚科
Hyacintheae	Hyacinthoideae	tribus	蓝铃花族
Ledebouria	Scilloideae	genus	油点百合属
Grobya	Catasetinae	genus	金蒜兰属
Anathallis	Pleurothallidinae	genus	羽线兰属
Tolumnia (植物)	Oncidiinae	genus	剑心兰属
Tulbaghia	Tulbaghieae	genus	紫娇花属
Tulbaghieae	Allioideae	tribus	紫娇花族
Hippeastreae	Amaryllidoideae	tribus	朱顶红族
Musanga	Cecropieae	genus	伞树属
Cecropieae	Urticaceae	tribus	号角树族
Adenochilus	Caladeniinae	genus	林僧兰属
Caladeniinae	Diurideae	subtribus	裂缘兰亚族
Trichosalpinx	Pleurothallidinae	genus	绒帽兰属
Bellevalia	Scilloideae	genus	罗马风信属
Eucrosia	Amaryllidoideae	genus	龙须石蒜属
Cyrtanthus	Amaryllidoideae	genus	垂筒花属
Alstroemeria	Alstroemeriaceae	genus	六出花属
Erycina	Oncidiinae	genus	扇叶兰属
Aristaloe	Aloeae	genus	绫锦芦荟属
Gonialoe	Aloeae	genus	什锦芦荟属
Hexalectris	Bletiinae	genus	冠珊兰属
Lycopodielloideae	Lycopodiaceae	subfamilia	石松亚科
Benthamia	Orchidinae	genus	边沁兰属
Fernandezia	Oncidiinae	genus	栉叶兰属
Graphorkis	Eulophiinae	genus	画兰属
Hypnanae	Bryidae	superordo	灰藓总目
Laxmannia	Lomandroideae	genus	灯丝兰属
Lomandra	Lomandroideae	genus	多须草属
Boragininae	Boragineae	subtribus	紫草亚族
Boragineae	Boraginoideae	tribus	紫草族
Bidoupia	Orchidaceae	genus	璧道兰属
Bogoria	Aeridinae	genus	茂物兰属
Brachypeza	Aeridinae	genus	短足兰属
Zygostates	Oncidiinae	genus	天平兰属
Xylobium	Maxillariinae	genus	长寿兰属
Orobancheae	Orobanchaceae	tribus	列当族
Phyllogonium	Phyllogoniaceae	genus	带藓属
Phyllothallia	Phyllothalliaceae	genus	对瓣苔属
Pelliidae	Jungermanniopsida	subclassis	溪苔亚纲
Pallaviciniales	Pelliidae	ordo	带叶苔目
Phyllothalliineae	Pallaviciniales	subordo	对瓣苔亚目
Phymatoceros	Phymatocerotaceae	genus	肿角苔属
Drynarioideae	Polypodiaceae	subfamilia	槲蕨亚科
Zygosepalum	Zygopetalinae	genus	轭肩兰属
Zootrophion	Pleurothallidinae	genus	虫首兰属
Zelenkoa	Oncidiinae	genus	富仙兰属
Bryanae	Bryidae	superordo	真藓总目
Epacridoideae	Ericaceae	subfamilia	Epacridoideae亚科
Ypsilopus	Angraecinae	genus	丫柄兰属
Milleriinae	Millerieae	subtribus	Milleriinae
Warreella	Zygopetalinae	genus	展蕙兰属
Warrea	Zygopetalinae	genus	盆蕙兰属
Warmingia	Oncidiinae	genus	剑唇兰属
Vietorchis	Orchidinae	genus	越南兰属
Walleria	Tecophilaeaceae	genus	锥药莲属
Cactineae	Caryophyllales	subordo	仙人掌亚目
Veltheimia	Scilloideae	genus	仙火花属
Urceolina	Eucharideae	genus	瓶水仙属
Eucharideae	Amaryllidoideae	tribus	南美水仙族
Ungernia	Lycorideae	genus	辐花石蒜属
Trizeuxis	Oncidiinae	genus	三轭兰属
Tritoniopsis (植物)	Tritoniopsideae	genus	兰花鸢尾属
Tritoniopsideae	Crocoideae	tribus	兰花鸢尾族
Zygotritonia	Watsonieae	genus	唇花鸢尾属
Watsonieae	Crocoideae	tribus	弯管鸢尾族
Xenoscapa	Freesieae	genus	兜帽鸢尾属
Freesieae	Crocoideae	tribus	香雪兰族
Witsenia	Nivenioideae	genus	金木鸢尾属
Nivenioideae	Iridaceae	subfamilia	木鸢尾亚科
Microcoelia	Angraecinae	genus	球距兰属
Psittacantheae	Loranthaceae	tribus	鹦花寄生族
Psittacanthinae	Psittacantheae	subtribus	鹦花寄生亚族
Struthanthus	Psittacanthinae	genus	雀花寄生属
Cercideae	Cercidoideae	tribus	紫荆族
Bauhiniinae	Cercideae	subtribus	羊蹄甲亚族
Schnella	Bauhiniinae	genus	医索藤属
Friesodielsia	Uvarieae	genus	尖花藤属
Leichhardtia	Marsdenieae	genus	奶蕉菜属
Chiococceae	Cinchonoideae	tribus	黑鸡纳族
Coutaportla	Chiococceae	genus	矮星木属
Halimedeae	Halimedaceae	tribus	仙掌藻族
Halimedineae	Bryopsidales	subordo	仙掌藻亚科
Halimeda	Halimedeae	genus	仙掌藻属
Tinnea	Scutellarioideae	genus	火梓属
Mollinedia	Monimiaceae	genus	榕桂属
Patersonia	Patersonioideae	genus	延龄鸢尾属
Patersonioideae	Iridaceae	subfamilia	延龄鸢尾亚科
Afrosolen	Iridaceae	genus	佩管鸢尾属
Alophia	Tigridieae	genus	旋桨鸢尾属
Tigridieae	Iridoideae	tribus	虎皮花族
Aristea	Aristeoideae	genus	蓝星鸢尾属
Aristeoideae	Iridaceae	subfamilia	蓝星鸢尾亚科
Bobartia	Irideae	genus	蔺鸢尾属
Cobana	Tigridieae	genus	短丝鸢尾属
Codonorhiza	Iridaceae	genus	钟根鸢尾属
Helictochloa	Airinae	genus	异燕麦属
Airinae	Poeae	subtribus	银须草亚族
Bahiana	Euphorbiaceae	genus	梨桐属
Vrieseeae	Tillandsioideae	tribus	鹦哥凤梨族
Vrieseinae	Vrieseeae	subtribus	鹦哥凤梨亚族
Stigmatodon	Vrieseinae	genus	啮柱凤梨属
Lychnophorinae	Vernonieae	subtribus	灯头菊亚族
Lychnophora	Lychnophorinae	genus	灯头菊属
Schottarum	Schismatoglottideae	genus	光籽宿檐属
Alysseae	Brassicaceae	tribus	庭荠族
Odontarrhena	Alysseae	genus	齿丝荠属
Ceratostema	Vaccinieae	genus	囊冠莓属
Trichosporeae	Didymocarpoideae	tribus	芒毛苣苔族
